Universal,START_TIME,WHP,WHT
B-L-17,2022-09-01,13.453488401098896,56.243586918850376
B-L-17,2022-10-01,21.349597277965422,74.40651378899265
B-L-17,2022-11-01,25.18396172619047,72.37394746031747
B-L-17,2022-12-01,17.224536740499893,51.66633086770982
B-L-17,2023-01-01,13.02363735023041,29.15344753456221
B-L-17,2023-02-01,13.191827339065252,28.674491115520283
B-L-17,2023-03-01,12.495265806182118,29.026418838763576
B-L-17,2023-04-01,16.36510047439623,47.826568548287625
B-L-17,2023-05-01,16.160251446219654,55.57688230440045
B-L-17,2023-06-01,16.5783945497229,45.28496479985974
B-L-17,2023-07-01,15.421306046231535,30.381278072716736
B-L-17,2023-08-01,15.824548768022481,30.40676054657738
B-L-17,2023-09-01,11.855254018808141,30.47150912411274
B-L-17,2023-10-01,13.00561931767813,31.44986320627085
B-L-18,2018-01-01,27.34290842336935,51.39837478991596
B-L-18,2018-02-01,61.58074819759679,74.59395476190477
B-L-18,2018-03-01,29.712376425549063,76.07230951037678
B-L-18,2018-04-01,26.491729743062695,74.45166437821172
B-L-18,2018-05-01,23.403847956349207,72.22042376984128
B-L-18,2018-06-01,23.220198275862067,71.39231192528734
B-L-18,2018-07-01,21.834766845238097,70.60382956349207
B-L-18,2018-08-01,21.44377059577194,70.51825464445868
B-L-18,2018-09-01,19.48819578407225,67.94021225369458
B-L-18,2018-10-01,17.812878492063493,38.82932271825397
B-L-18,2018-11-01,15.253562119336468,41.50961267640505
B-L-18,2018-12-01,30.925657873015872,46.45108498015873
B-L-18,2019-01-01,35.43147623683688,77.64625875223524
B-L-18,2019-02-01,30.840332605820105,75.77344627425043
B-L-18,2019-03-01,30.091066269841267,74.7764501984127
B-L-18,2019-04-01,29.753383682266012,74.14392516420361
B-L-18,2019-05-01,29.44751466480447,73.55740033918595
B-L-18,2019-06-01,29.01697319376026,73.12042452791461
B-L-18,2019-07-01,27.930451468253967,71.32740337301587
B-L-18,2019-08-01,26.306625670574213,71.77555231472283
B-L-18,2019-09-01,23.374145299671593,71.3347363095238
B-L-18,2019-10-01,23.520973313492064,71.55555875
B-L-18,2019-11-01,21.127973286742034,70.82496770811922
B-L-18,2019-12-01,20.240935694444445,72.03945232142857
B-L-18,2020-01-01,19.51027032967033,73.34907387820512
B-L-18,2020-02-01,14.441303594812926,41.32137540391157
B-L-18,2020-03-01,14.770320444246032,36.76349837301587
B-L-18,2020-04-01,15.841796674876848,6.949656588669951
B-L-18,2020-05-01,15.503389404761904,0.0
B-L-18,2020-06-01,14.584307101806239,0.0
B-L-18,2020-07-01,15.138042712301589,22.622265555555554
B-L-18,2020-08-01,18.87617947546195,75.81009437711107
B-L-18,2020-09-01,18.837437286742034,71.14860682425488
B-L-18,2020-10-01,17.224642672413793,73.73301662561576
B-L-18,2020-11-01,16.920441851395733,64.43570478243021
B-L-18,2020-12-01,17.240113323412697,51.48011367063492
B-L-18,2021-01-01,14.937969118789683,36.16648244047619
B-L-18,2021-02-01,20.039597597001762,76.46998518518518
B-L-18,2021-03-01,17.964089707927677,75.7327163520763
B-L-18,2021-04-01,16.32746106321839,70.43458468801313
B-L-18,2021-05-01,17.528760535714287,71.19101267857143
B-L-18,2021-06-01,17.705105849753693,71.37319735221675
B-L-18,2021-07-01,17.27921601190476,70.52514617063493
B-L-18,2021-08-01,16.71699337301587,71.63210017857142
B-L-18,2021-09-01,15.910134443981674,65.56203617242815
B-L-18,2021-10-01,14.876407661434532,63.14755569242996
B-L-18,2021-11-01,15.439103201970443,73.47404735221674
B-L-18,2021-12-01,15.990445825861727,74.98806485355648
B-L-18,2022-01-01,17.77363253968254,78.69399694444444
B-L-18,2022-02-01,19.140268540564374,78.59571395502645
B-L-18,2022-03-01,16.7137225,74.1600921031746
B-L-18,2022-04-01,15.170017590618338,70.64272833688699
B-L-18,2022-05-01,14.636869642857144,69.95163843253968
B-L-18,2022-06-01,13.09338981609606,58.14175318144499
B-L-18,2022-07-01,13.786697123015871,58.16782222222223
B-L-18,2022-08-01,13.296926824254882,47.944649619732786
B-L-18,2022-09-01,13.453471172486774,46.158905164021164
B-L-18,2022-10-01,11.326021541816411,7.5379930856348105
B-L-18,2022-11-01,15.122861904761905,0.0
B-L-18,2022-12-01,12.285365583859791,0.0
B-L-18,2023-01-01,13.700103594470047,0.0
B-L-18,2023-02-01,12.130694309964728,0.0
B-L-18,2023-03-01,13.842272325873248,0.0
B-L-18,2023-04-01,16.216435225744686,0.0
B-L-18,2023-05-01,16.69490369104071,0.0
B-L-18,2023-06-01,16.67244950316434,0.0
B-L-18,2023-07-01,15.793898289343662,0.0
B-L-18,2023-08-01,16.11720613295304,0.0
B-L-18,2023-09-01,16.472462829866995,0.0
B-L-18,2023-10-01,16.04850887387504,0.0
B-L-19,2020-07-01,3.4336373797376094,27.657679045189507
B-L-19,2020-08-01,4.668447641565667,1.6315854361215973
B-L-19,2020-09-01,14.956549505969535,0.0
B-L-19,2020-10-01,13.97326116584565,0.0
B-L-19,2020-11-01,11.679808596059114,4.297941728243021
B-L-19,2020-12-01,18.63979833134921,31.0257635515873
B-L-19,2021-01-01,24.9570775,59.02309373015873
B-L-19,2021-02-01,20.896837654320986,59.86950185185185
B-L-19,2021-03-01,18.896404485714285,53.65550997959184
B-L-19,2021-04-01,18.840250123152714,59.36115751231527
B-L-19,2021-05-01,18.501188670634924,59.42136496031746
B-L-19,2021-06-01,19.02441518883416,59.5166927545156
B-L-19,2021-07-01,18.373181964285717,59.836914900793644
B-L-19,2021-08-01,18.631867976190478,60.05130041666667
B-L-19,2021-09-01,18.005282176176596,54.721000083298634
B-L-19,2021-10-01,17.507568507848205,59.95999354261871
B-L-19,2021-11-01,12.40206860632184,42.46849468390805
B-L-19,2021-12-01,13.435742421996414,30.363554413229725
B-L-19,2022-01-01,13.000805000000001,29.13675488095238
B-L-19,2022-02-01,34.62952211199295,28.909788029100532
B-L-19,2022-03-01,19.00707602225564,28.96288814536341
B-L-19,2022-04-01,36.864809951822366,31.76807383745287
B-L-19,2022-05-01,33.10451743055556,29.866819424603175
B-L-19,2022-06-01,23.510821297619046,29.796703407224957
B-L-19,2022-07-01,64.43137625,22.06522636904762
B-L-19,2022-08-01,13.936502114121511,52.030542631362884
B-L-19,2022-09-01,13.573714922979534,51.89294823802489
B-L-19,2022-10-01,16.78644357639579,53.01931446453408
B-L-19,2022-11-01,13.778119365079364,54.56017236111111
B-L-19,2022-12-01,13.832608081632653,54.75723408163265
B-L-19,2023-01-01,13.249712004608295,54.97742218894009
B-L-19,2023-02-01,14.084765352733687,55.23156276455027
B-L-19,2023-03-01,11.400811236424396,65.91370616123642
B-L-19,2023-04-01,17.969306455083007,51.034782770489166
B-L-19,2023-05-01,35.72181455318579,55.75500939201878
B-L-19,2023-06-01,33.89850565002395,51.61421149367131
B-L-19,2023-07-01,29.2563794400457,49.67565111835883
B-L-19,2023-08-01,25.448930995502643,51.728322870403446
B-L-19,2023-09-01,25.334091161160497,59.2222539310144
B-L-19,2023-10-01,18.690390469469143,58.47678375955559
B-L-2,2022-12-01,-0.2787862057142857,4.618283469387755
B-L-2,2023-01-01,6.335315565207374,29.141684308755757
B-L-2,2023-02-01,73.95035777336861,56.99448741181658
B-L-2,2023-03-01,75.57900247899158,74.50396147058824
B-L-2,2023-04-01,81.17747222371386,75.01445296717907
B-L-2,2023-05-01,74.40372599797767,74.22496575248057
B-L-2,2023-06-01,66.66707867698071,73.62576554565203
B-L-2,2023-07-01,63.624315365653345,71.59959607643552
B-L-2,2023-08-01,70.63830067243717,72.05121863733466
B-L-2,2023-09-01,70.89307451930603,71.79327234970711
B-L-2,2023-10-01,70.80176386138373,70.14369693465176
B-L-20,2020-07-01,11.794209061015712,29.188316331750094
B-L-20,2020-08-01,22.45942894098947,42.19788921120604
B-L-20,2020-09-01,38.38419718396711,63.86931695786228
B-L-20,2020-10-01,34.70486410098522,67.68767859195403
B-L-20,2020-11-01,29.48559768062397,66.14261943760263
B-L-20,2020-12-01,21.17154101190476,66.41903680555555
B-L-20,2021-01-01,16.79548030952381,65.18262676587302
B-L-20,2021-02-01,15.457057231040565,57.320892019400354
B-L-20,2021-03-01,27.198490317460315,58.638789345238095
B-L-20,2021-04-01,29.057196366995072,68.73450535714285
B-L-20,2021-05-01,23.395602996031748,64.04459646825397
B-L-20,2021-06-01,18.35048961412151,63.35880032840722
B-L-20,2021-07-01,14.865948214285714,60.865061646825396
B-L-20,2021-08-01,14.927820238095238,47.011441845238096
B-L-20,2021-09-01,20.396318832778007,54.76634098292378
B-L-20,2021-10-01,28.2600488774091,67.40874953308166
B-L-20,2021-11-01,23.046412356321838,65.58315309934319
B-L-20,2021-12-01,24.66387230524009,63.47598137079099
B-L-20,2022-01-01,20.158675496031748,54.751372976190474
B-L-20,2022-02-01,22.080519356261025,61.43174345238096
B-L-20,2022-03-01,19.47789484126984,61.5581786904762
B-L-20,2022-04-01,37.97286213965407,47.11209790732437
B-L-20,2022-05-01,15.509959642857144,73.17429658730158
B-L-20,2022-06-01,14.61597105500821,64.29850045155995
B-L-20,2022-07-01,13.64121089484127,54.41188678571428
B-L-20,2022-08-01,13.455197362795477,47.06358421377184
B-L-20,2022-09-01,13.646156051141165,47.215887193575654
B-L-20,2022-10-01,14.461164261871646,48.81006201072918
B-L-20,2022-11-01,16.543360376984126,55.612628869047626
B-L-20,2022-12-01,14.086542979242978,45.01549214489214
B-L-20,2023-01-01,13.148256497695852,41.21145497695853
B-L-20,2023-02-01,16.99069442239859,49.650940167548505
B-L-20,2023-03-01,25.15410610750889,54.92135747751516
B-L-20,2023-04-01,37.99408117158889,74.50978367039842
B-L-20,2023-05-01,16.811891146858606,66.12168464244206
B-L-20,2023-06-01,16.686467196120688,31.931278878831417
B-L-20,2023-07-01,15.519151237068678,28.929465750364262
B-L-20,2023-08-01,15.895278956266536,28.75031856314484
B-L-20,2023-09-01,15.912921454427675,28.936586981128112
B-L-20,2023-10-01,15.535593305711213,28.262001722389112
B-L-21,2020-07-01,20.47265193148688,28.197877368804665
B-L-21,2020-08-01,33.075594675144046,11.98424253924101
B-L-21,2020-09-01,19.998265520790447,56.61057146974063
B-L-21,2020-10-01,17.01497711412151,56.35420704022989
B-L-21,2020-11-01,17.387173193760265,49.45761091954023
B-L-21,2020-12-01,15.321031765873016,53.25007426587302
B-L-21,2021-01-01,15.583460545634921,52.86870476190476
B-L-21,2021-02-01,15.139809435626104,55.377983752204585
B-L-21,2021-03-01,14.600449387755102,54.94712044897959
B-L-21,2021-04-01,15.815160870279147,54.6754314860427
B-L-21,2021-05-01,14.808186706349206,54.61024448412699
B-L-21,2021-06-01,14.800566155582922,53.98868879310344
B-L-21,2021-07-01,14.995874623015872,52.96903990079365
B-L-21,2021-08-01,74.77470005952381,57.94824849206349
B-L-21,2021-09-01,98.11100805914202,61.88369273219492
B-L-21,2021-10-01,94.16928795946751,64.0084678720445
B-L-21,2021-11-01,68.07570268883416,53.906613505747124
B-L-21,2021-12-01,82.90832747559274,66.10859005778043
B-L-21,2022-01-01,68.84929850992063,68.0859773015873
B-L-21,2022-02-01,72.39835350529101,64.76574839065256
B-L-21,2022-03-01,69.24283903596404,65.2837023976024
B-L-21,2022-04-01,67.09123472689076,65.41433960084034
B-L-21,2022-05-01,64.40029232142858,65.48015668650793
B-L-21,2022-06-01,57.72912986453203,67.7897072865353
B-L-21,2022-07-01,50.01107205257937,67.31881628968254
B-L-21,2022-08-01,41.11601155582923,70.69620016420362
B-L-21,2022-09-01,33.32776816627981,57.73948069212914
B-L-21,2022-10-01,30.95328098549573,2.013842280945758
B-L-21,2022-11-01,28.853969801587304,0.0
B-L-21,2022-12-01,21.785838387755106,0.0
B-L-21,2023-01-01,20.15915057603687,0.0
B-L-21,2023-02-01,19.991249911816585,0.06277037037037037
B-L-21,2023-03-01,19.338569465329996,8.631821679197996
B-L-21,2023-04-01,19.859506373392776,53.557698975298905
B-L-21,2023-05-01,16.359824962089206,62.649742847484916
B-L-21,2023-06-01,16.327400554854275,10.804722289340448
B-L-21,2023-07-01,15.50090212637261,52.378900997734945
B-L-21,2023-08-01,15.711685629249342,64.4501903347057
B-L-21,2023-09-01,15.72545542395769,64.912404297781
B-L-21,2023-10-01,15.335111738340517,8.197433129676991
B-L-3,2022-12-01,9.424461958571428,12.383174775510204
B-L-3,2023-01-01,15.280469493087557,80.04394306451613
B-L-3,2023-02-01,17.166263007054674,79.11509695767197
B-L-3,2023-03-01,21.51650648206419,71.24114885672331
B-L-3,2023-04-01,24.05001369392977,74.63443132610848
B-L-3,2023-05-01,17.899325163362555,82.04689322974365
B-L-3,2023-06-01,17.824308784756433,83.86209099873426
B-L-3,2023-07-01,17.699101853354527,84.05050124750646
B-L-3,2023-08-01,19.24890154360119,83.92311064097223
B-L-3,2023-09-01,17.31193831241472,67.22022708141755
B-L-3,2023-10-01,15.963162540247684,70.52786810181762
B-L-6,2018-01-01,23.516553401360543,67.09591824729891
B-L-6,2018-02-01,34.07728618157544,66.70704036493102
B-L-6,2018-03-01,28.802579609107394,67.3877322788636
B-L-6,2018-04-01,26.33962709352518,66.5776145118191
B-L-6,2018-05-01,22.136541944444446,66.96759831349206
B-L-6,2018-06-01,22.475493637110016,67.44936410098522
B-L-6,2018-07-01,21.267605535714285,52.4294580952381
B-L-6,2018-08-01,17.630854758324382,67.44015707841031
B-L-6,2018-09-01,22.242008087027912,65.88164897372742
B-L-6,2018-10-01,20.584924265873017,67.26716476190475
B-L-6,2018-11-01,20.42377276785714,66.31904464285714
B-L-6,2018-12-01,19.302434603174603,67.01656706349206
B-L-6,2019-01-01,18.642149811245776,67.24449417842241
B-L-6,2019-02-01,18.519827535273368,67.42268999118166
B-L-6,2019-03-01,18.727093412698412,67.56574172619048
B-L-6,2019-04-01,18.816268965517242,67.66977518472906
B-L-6,2019-05-01,19.328031165203512,67.69740496807663
B-L-6,2019-06-01,19.68566962233169,67.56894755747126
B-L-6,2019-07-01,19.725033412698412,18.195112718253966
B-L-6,2019-08-01,18.470955076495134,67.55882622690244
B-L-6,2019-09-01,19.47299170771757,67.57371896551724
B-L-6,2019-10-01,19.85901771825397,67.85156718253968
B-L-6,2019-11-01,19.962978663926002,67.75887268242549
B-L-6,2019-12-01,19.88210652777778,67.7887724404762
B-L-6,2020-01-01,19.43382902930403,68.08888882783883
B-L-6,2020-02-01,19.11979542942177,66.33657831632652
B-L-6,2020-03-01,18.679837162698412,67.13454998015874
B-L-6,2020-04-01,18.637003591954024,67.30697984400656
B-L-6,2020-05-01,18.092199960317462,67.47858384920634
B-L-6,2020-06-01,18.548575451559934,67.28117502052545
B-L-6,2020-07-01,18.61374375,67.09348843253969
B-L-6,2020-08-01,16.69414232068349,66.99049145638783
B-L-6,2020-09-01,18.822597348406987,66.63215387461459
B-L-6,2020-10-01,18.21886816502463,67.00575272988506
B-L-6,2020-11-01,19.010224220032843,66.76025687602628
B-L-6,2020-12-01,19.087068075396825,66.62883238095239
B-L-6,2021-01-01,16.35850998015873,66.84300573412699
B-L-6,2021-02-01,18.4355573633157,66.72190372574956
B-L-6,2021-03-01,17.39577446850785,66.10517730975562
B-L-6,2021-04-01,17.08468434729064,65.74066871921183
B-L-6,2021-05-01,17.254500714285715,66.35687535714285
B-L-6,2021-06-01,17.304729864532018,60.60711984811166
B-L-6,2021-07-01,17.238204603174605,66.16250944444445
B-L-6,2021-08-01,17.671343392857143,66.12672257936508
B-L-6,2021-09-01,17.442027092877968,66.12873294460641
B-L-6,2021-10-01,16.708681051587302,66.00991132936508
B-L-6,2021-11-01,17.12052446633826,61.96946241789819
B-L-6,2021-12-01,16.04453769675234,63.44301338912134
B-L-6,2022-01-01,16.211039067460316,65.46678331349206
B-L-6,2022-02-01,16.84164226190476,65.50874104938272
B-L-6,2022-03-01,15.631284246031747,63.59686484126984
B-L-6,2022-04-01,14.889955547736335,69.5679804128548
B-L-6,2022-05-01,14.099795510204082,68.2123337244898
B-L-6,2022-06-01,15.72528130131363,66.19350012315272
B-L-6,2022-07-01,13.696743169027778,58.403069305555555
B-L-6,2022-08-01,20.07660640933292,56.1326869868637
B-L-6,2022-09-01,38.214463273668635,47.58364558326289
B-L-6,2022-10-01,36.76047527837672,65.68199272799524
B-L-6,2022-11-01,28.990540793650794,55.32221271825397
B-L-6,2022-12-01,30.664273857142856,0.0
B-L-6,2023-01-01,15.203602511520739,0.0
B-L-6,2023-02-01,10.112441117724867,0.0
B-L-6,2023-03-01,8.367004883116882,0.0
B-L-6,2023-04-01,3.6822727524417607,0.0
B-L-6,2023-05-01,2.6270344214492463,0.0
B-L-6,2023-06-01,0.9909948123552955,0.0
B-L-6,2023-07-01,11.16395852905953,0.0
B-L-6,2023-08-01,11.912970776189633,0.0
B-L-6,2023-09-01,11.490659873151403,0.0
B-L-6,2023-10-01,12.44698129631038,0.0
B-L-7,2022-11-01,16.83749938949939,51.2820374033374
B-L-7,2022-12-01,11.251211741961741,55.46953687423687
B-L-7,2023-01-01,0.0,56.33061165898617
B-L-7,2023-02-01,0.0,52.735345171957675
B-L-7,2023-03-01,0.0,49.84406544996853
B-L-7,2023-04-01,0.0,40.483018752087176
B-L-7,2023-05-01,0.0,60.73037233433619
B-L-7,2023-06-01,0.0,60.184658359144095
B-L-7,2023-07-01,0.0,59.427915775965296
B-L-7,2023-08-01,0.0,58.71289615993717
B-L-7,2023-09-01,0.0,58.4996414536903
B-L-7,2023-10-01,0.6104351803344752,57.8071953182121
B-L-9,2018-07-01,1.06593347285014,27.1320918767507
B-L-9,2018-08-01,7.786920672818705,28.05676583386718
B-L-9,2018-09-01,45.649548499178984,44.62256923234811
B-L-9,2018-10-01,54.89564203466269,47.21198216269841
B-L-9,2018-11-01,60.18815451388889,48.17379717261905
B-L-9,2018-12-01,57.5695010515873,48.523518769841274
B-L-9,2019-01-01,49.64221696801113,48.07299992052454
B-L-9,2019-02-01,43.888586067019396,48.086219819223984
B-L-9,2019-03-01,38.66691868287698,46.61940001984127
B-L-9,2019-04-01,34.44504817323481,32.30695490558293
B-L-9,2019-05-01,30.60512629688747,29.162610295291305
B-L-9,2019-06-01,49.26010121100164,28.21525747126437
B-L-9,2019-07-01,49.10129573289683,28.35404626984127
B-L-9,2019-08-01,2.2619392843214783,28.10143689648321
B-L-9,2019-09-01,0.312658125,18.895670484400657
B-L-9,2019-10-01,10.946756885714285,0.0
B-L-9,2019-11-01,17.190784026348293,0.0
B-L-9,2019-12-01,16.423626318484384,5.3681264208909365
B-L-9,2020-02-01,6.771064642857143,5.647676785714286
B-L-9,2020-07-01,1.5156929531645569,0.0
B-L-9,2020-08-01,7.60649528203504,0.0
B-L-9,2021-01-01,20.609089713745615,0.0
B-L-9,2021-02-01,15.002828271604939,0.0
B-L-9,2021-03-01,15.073745787800517,0.0
B-L-9,2021-04-01,34.23715687868304,0.0
B-L-9,2021-08-01,5.704806349206349,30.15141746031746
B-L-9,2021-09-01,22.22968667221991,52.76023129945856
B-L-9,2021-10-01,55.47826754880953,43.39386311507936
B-L-9,2021-11-01,35.977621594211826,41.64122541050903
B-L-9,2021-12-01,21.159772570033873,43.76138302450688
B-L-9,2022-01-01,18.904494305555556,54.4814583531746
B-L-9,2022-02-01,19.553641657848324,29.27043754409171
B-L-9,2022-03-01,25.163329464285713,42.96308630952381
B-L-9,2022-04-01,14.604352099460474,37.921620150129016
B-L-9,2022-05-01,14.468419438775511,29.884569872448978
B-L-9,2022-06-01,12.67725802504105,29.782974835796388
B-L-9,2022-07-01,9.27770790674603,47.63465509920635
B-L-9,2022-08-01,17.48340500821018,35.14380295566502
B-L-9,2022-09-01,23.111300771978023,27.809264961961112
B-L-9,2022-10-01,13.240168315120208,27.36912342539241
B-L-9,2022-11-01,6.84416903531746,11.268980357142857
B-L-9,2022-12-01,11.796935204081633,0.0
B-L-9,2023-01-01,13.063123866359447,0.0
B-L-9,2023-02-01,13.881561285422146,0.0
B-L-9,2023-07-01,21.180051025368815,0.0
B-L-9,2023-08-01,25.10101083520172,58.210473243865735
B-L-9,2023-09-01,23.77832142139756,69.52587178914617
B-L-9,2023-10-01,22.59408976485756,68.74400877864514
