DATE_STAMP,END_TIME,WHP_BARG,WHT_DEG_C,CORR_OIL_RATE_STBD,CORR_GAS_RES_RATE_MMSCFD,CORR_WTR_RATE_STBD,Universal
15/04/2019 09:00,15/04/2019 15:00,30,74,736.1866687,3.659794595,337.8717803,B-L-18
29/04/2019 09:00,29/04/2019 15:00,29,74,737.2963286,3.486045771,337.866566,B-L-18
15/05/2019 09:30,15/05/2019 15:30,29,73.5,664.0811996,3.427564267,382.3294384,B-L-18
25/05/2019 08:00,25/05/2019 14:00,29,73.6,737.013277,3.532997343,259.2777711,B-L-18
02/06/2019 10:00,02/06/2019 15:00,30,73,569.180163,3.293211192,404.1241051,B-L-18
16/06/2019 09:00,16/06/2019 15:00,27,72,569.5824284,3.248247057,404.4020594,B-L-18
22/06/2019 07:00,22/06/2019 14:00,29,73,763.5837183,3.275433577,201.551112,B-L-18
02/07/2019 10:00,02/07/2019 15:00,29,72.5,661.9137575,3.221774113,302.9122022,B-L-18
12/07/2019 07:30,12/07/2019 14:30,29,71,607.2372487,3.176051374,348.5997256,B-L-18
24/07/2019 09:00,24/07/2019 15:00,28,70.5,560.6184973,2.96782515,396.8152859,B-L-18
12/08/2019 09:00,12/08/2019 15:00,27,71,536.3623453,2.896791904,380.8620683,B-L-18
19/08/2019 09:00,19/08/2019 15:00,26,70,603.697533,3.523783794,429.2210588,B-L-18
27/08/2019 09:00,27/08/2019 15:00,25,71.5,605.663205,3.617596336,429.7251454,B-L-18
05/09/2019 09:00,05/09/2019 15:00,24,73,754.6115578,4.531005799,271.3148645,B-L-18
15/09/2019 10:00,15/09/2019 15:00,23,72,555.6240216,4.106411499,486.6802463,B-L-18
22/09/2019 09:00,22/09/2019 15:00,22,72,646.0542266,3.897626981,497.0366391,B-L-18
26/09/2019 09:00,26/09/2019 15:00,24,70.8,674.3980227,3.231375715,241.7463367,B-L-18
30/09/2019 09:00,30/09/2019 15:00,26,71.7,426.6344043,3.451128384,601.0957771,B-L-18
05/10/2019 10:00,05/10/2019 15:00,24,71,424.4327098,4.108314961,553.2343884,B-L-18
15/10/2019 09:00,15/10/2019 15:00,25,72,557.3560192,3.564839841,431.5415352,B-L-18
15/10/2019 10:00,15/10/2019 15:00,25,72,668.827223,4.277807809,517.8498423,B-L-18
16/10/2019 09:30,16/10/2019 15:30,23,72,613.5583612,3.703243257,474.4564185,B-L-18
21/10/2019 09:00,21/10/2019 15:00,23,71.5,514.9961518,3.637046065,487.976957,B-L-18
27/10/2019 10:00,27/10/2019 15:00,24,71.5,568.2717204,3.503608739,404.415473,B-L-18
04/11/2019 09:00,04/11/2019 15:00,23,71.5,604.1114301,3.49658535,347.7663892,B-L-18
09/11/2019 09:00,09/11/2019 14:00,22,71,607.2085751,3.905225283,432.9781721,B-L-18
16/11/2019 09:00,16/11/2019 15:00,19,72,622.9089799,2.762214312,661.9290258,B-L-18
26/11/2019 09:00,26/11/2019 15:00,21,72,579.9095434,4.149496644,415.2228755,B-L-18
04/12/2019 10:00,04/12/2019 15:00,21,72,467.5069424,4.095350874,499.7136184,B-L-18
17/12/2019 10:00,17/12/2019 15:00,21,71.5,512.7457074,3.741338594,448.3896363,B-L-18
24/12/2019 10:00,24/12/2019 15:00,21,72,544.2327045,3.736923982,388.7799849,B-L-18
08/01/2020 09:00,08/01/2020 15:00,19,72,569.4605297,3.279019526,403.653942,B-L-18
17/01/2020 09:00,17/01/2020 15:00,20,74.6,444.1483294,3.395832935,474.5603331,B-L-18
04/02/2020 09:00,04/02/2020 15:00,17,43.5,0,0.29993316,0.115087747,B-L-18
06/02/2020 08:30,06/02/2020 14:30,19,48,15.03848989,0.091882211,296.4444418,B-L-18
31/03/2020 09:00,31/03/2020 15:00,16,35,0,0.04211956,0.017719688,B-L-18
23/07/2020 14:30,23/07/2020 20:30,14,67,392.6019953,0.511360844,612.4653838,B-L-18
25/07/2020 09:00,25/07/2020 15:00,17,78,313.5030622,0.850075697,1319.586609,B-L-18
28/07/2020 08:30,28/07/2020 14:30,20,84,533.998244,4.423536265,2271.162355,B-L-18
05/08/2020 08:30,05/08/2020 09:30,17,76,240.3704903,4.364602499,1433.617655,B-L-18
26/08/2020 09:30,26/08/2020 15:30,20,74.5,772.3769112,5.01509032,549.8039686,B-L-18
01/09/2020 10:30,01/09/2020 14:30,20,74,456.1596865,3.910661899,728.6732576,B-L-18
04/09/2020 09:00,04/09/2020 15:00,22,73.5,573.2298954,4.272560025,610.2616301,B-L-18
01/10/2020 09:00,01/10/2020 15:00,17,74.4,464.0323634,4.646061832,919.3567722,B-L-18
13/10/2020 09:00,13/10/2020 15:00,17,73,511.931196,4.498719448,671.7986143,B-L-18
20/10/2020 12:00,20/10/2020 16:00,19,74,128.5542913,4.483025831,1233.871451,B-L-18
26/10/2020 09:00,26/10/2020 15:00,20,75,481.9931674,5.024720742,775.1957152,B-L-18
14/11/2020 09:00,14/11/2020 15:00,17,71,267.6680345,2.917563051,850.3589449,B-L-18
16/11/2020 10:00,16/11/2020 15:00,18,47,146.17146,0.263732346,68.62127539,B-L-18
24/11/2020 10:00,24/11/2020 15:00,17,50.5,100.9532144,0.359590852,595.9691614,B-L-18
08/12/2020 09:30,08/12/2020 14:00,18,55,59.35695733,0.552390598,557.3064552,B-L-18
10/12/2020 09:00,10/12/2020 14:00,18,55.1,35.16316735,0.627542753,328.7548302,B-L-18
20/12/2020 09:00,20/12/2020 15:00,18,43,46.01285517,0.450696693,319.7755878,B-L-18
09/01/2021 02:30,09/01/2021 08:30,15,35.5,15.37560687,0.260050977,37.09196706,B-L-18
15/01/2021 16:30,15/01/2021 20:00,15,41.5,0,0.186407794,0.094859539,B-L-18
18/01/2021 09:00,18/01/2021 15:00,15.8,56,291.7335154,0.456175167,403.986943,B-L-18
01/02/2021 09:00,01/02/2021 15:00,18.7,73,260.4521307,1.934151111,1699.068608,B-L-18
06/02/2021 09:30,06/02/2021 15:30,18.7,74,682.0692016,5.938365141,1099.649808,B-L-18
15/02/2021 08:30,15/02/2021 14:30,20.7,77,766.9533051,6.865140805,832.5415036,B-L-18
24/02/2021 09:00,24/02/2021 15:00,19.6,76,663.9599819,6.620594129,876.3534769,B-L-18
04/03/2021 08:30,04/03/2021 14:30,19,76,624.2217213,5.993210442,825.9424043,B-L-18
27/03/2021 08:30,27/03/2021 14:30,18.2,75,597.1300784,5.144040147,788.4327876,B-L-18
05/04/2021 09:00,05/04/2021 15:00,17.6,75.2,423.5655774,4.463034957,847.1591529,B-L-18
17/04/2021 08:30,17/04/2021 14:30,16.5,73,421.0532897,2.918811934,668.9414031,B-L-18
22/04/2021 09:00,22/04/2021 15:00,18,68,679.2797854,2.036057892,252.8700611,B-L-18
08/05/2021 09:30,08/05/2021 15:30,19,69.5,650.4247346,3.999880586,373.5003029,B-L-18
24/05/2021 10:00,24/05/2021 14:00,18.4,70.6,624.8358266,4.325577548,469.6740058,B-L-18
13/06/2021 11:30,13/06/2021 15:30,18,66,609.731681,3.622935574,488.0334711,B-L-18
20/06/2021 09:00,20/06/2021 15:00,19.8,71,478.6440162,4.044677133,577.3198656,B-L-18
05/07/2021 09:00,05/07/2021 15:00,18.7,69.8,451.1466903,3.206556068,480.3451876,B-L-18
21/07/2021 09:30,21/07/2021 14:30,17.5,71,487.9355823,3.73782564,635.4103888,B-L-18
05/08/2021 09:00,05/08/2021 15:00,18.4,74,344.6664718,5.503483032,608.4655393,B-L-18
17/08/2021 09:00,17/08/2021 15:00,18.7,72,361.4897415,4.03578588,784.6799555,B-L-18
16/09/2021 10:00,16/09/2021 15:00,15,65,165.9024412,2.015222399,524.9990591,B-L-18
24/09/2021 10:00,24/09/2021 16:00,16.3,52.9,118.2706019,1.267275557,72.60911058,B-L-18
10/10/2021 10:00,10/10/2021 15:00,15.8,68,315.1449616,1.391752646,178.6754297,B-L-18
18/11/2021 11:00,18/11/2021 14:00,16.5,70,617.0031242,3.180024768,346.4822689,B-L-18
21/01/2022 09:00,21/01/2022 15:00,18,78,696.9099606,7.321371325,758.3601544,B-L-18
03/02/2022 09:00,03/02/2022 15:00,19.9,78.5,819.2027147,5.885941059,465.7329928,B-L-18
22/02/2022 08:00,22/02/2022 14:00,19.2,78.5,594.3733196,5.664881781,854.2200646,B-L-18
06/03/2022 10:00,06/03/2022 15:00,18.2,78.2,515.4496758,5.591322716,876.5629446,B-L-18
04/04/2022 09:00,04/04/2022 15:00,16.3,73,501.887213,1.997437711,629.9137069,B-L-18
16/04/2022 10:00,16/04/2022 15:00,16.7,72.9,280.9321431,2.068138995,802.9343473,B-L-18
24/04/2022 10:00,24/04/2022 15:00,16.7,72.9,280.9321431,2.068138995,802.9343473,B-L-18
05/05/2022 09:00,05/05/2022 15:00,16,72,396.5614286,1.959653556,553.6862305,B-L-18
17/05/2022 10:00,17/05/2022 15:00,15.3,68.4,207.301822,1.743398942,485.4908992,B-L-18
15/06/2022 10:00,15/06/2022 15:00,14.5,66.1,196.8624782,1.119317301,439.819484,B-L-18
29/07/2022 09:00,29/07/2022 14:00,13.8,52,0,0.852458112,0.416992481,B-L-18
08/09/2022 09:30,08/09/2022 14:30,13.8,59,242.147897,0.986576213,589.0675924,B-L-18
24/10/2022 10:00,24/10/2022 15:00,11.7,54,0,6.216692016,5.322166968,B-L-18
04/11/2022 10:00,04/11/2022 15:00,16.6,54,22.12940442,4.057702637,37.30579891,B-L-18
12/12/2022 09:00,12/12/2022 15:00,15,44,16.13055958,0.344621948,71.54480271,B-L-18
16/12/2022 10:00,16/12/2022 16:00,15,41.8,19.01596853,0.233499623,52.52658182,B-L-18
03/01/2023 10:00,03/01/2023 15:00,16.5,49,22.23190953,1.924459692,131.5988132,B-L-18
27/02/2023 15:00,27/02/2023 18:00,16.5,53.4,0,1.90217724,1.064565181,B-L-18
01/03/2023 08:00,01/03/2023 12:00,16,47.9,6.561748676,1.523849542,78.51148319,B-L-18
01/04/2023 11:00,01/04/2023 15:00,12,67.8,12.20242548,1.963504998,202.9875039,B-L-18
14/04/2023 04:00,14/04/2023 10:00,17,55,73.48670633,2.336688507,157.0210497,B-L-18
15/04/2023 10:30,15/04/2023 16:30,18,65,59.09513216,0.831305792,152.8632994,B-L-18
20/04/2023 10:00,20/04/2023 15:00,20.7,62,152.9392881,2.755679107,45.96872277,B-L-18
24/04/2023 10:00,24/04/2023 15:00,17.3,56,54.42176529,2.083948347,177.6832848,B-L-18
11/05/2023 10:00,11/05/2023 16:00,17,57.5,24.64229048,1.373818521,78.20198478,B-L-18
18/05/2023 10:00,18/05/2023 15:00,16.5,65,25.55501141,1.220661929,246.1459984,B-L-18
09/06/2023 12:00,09/06/2023 15:00,17.5,65,23.56230901,0.916513103,140.134541,B-L-18
02/07/2023 11:30,02/07/2023 15:30,16.5,53.6,76.76844138,0.367960897,170.450335,B-L-18
24/08/2023 10:30,24/08/2023 15:30,16.5,63,118.4061042,0.169008888,1114.732966,B-L-18
05/09/2023 09:00,05/09/2023 15:00,17.7,63,326.6019046,0.819817873,798.8574171,B-L-18
08/09/2023 10:00,08/09/2023 15:00,17,69.2,408.3234617,1.654683139,1285.586801,B-L-18
16/09/2023 09:00,16/09/2023 15:00,16.1,60.6,287.9625372,0.807536458,245.4055414,B-L-18
25/09/2023 10:00,25/09/2023 15:00,16.6,68.4,400.3798194,1.492580863,982.9748494,B-L-18
08/10/2023 11:30,08/10/2023 15:30,16.8,64,323.2518576,1.253654835,793.6787377,B-L-18
13/10/2023 09:00,13/10/2023 15:00,16,66,195.0368554,1.095292149,1257.437912,B-L-18
28/12/2020 00:00,28/12/2020 06:00,121,44.5,0,3.1785286,1.164148103,B-L-19
29/12/2020 12:30,29/12/2020 16:30,81.8,48.5,7.558173531,4.554531484,150.1995063,B-L-19
31/12/2020 12:00,31/12/2020 15:00,80.6,52.5,0,4.31863824,2.156720721,B-L-19
02/01/2021 09:30,02/01/2021 13:30,52.5,56.5,166.1945517,4.817112303,77.01510117,B-L-19
05/01/2021 10:30,05/01/2021 15:30,29,58.5,131.6142925,5.326297846,323.9005447,B-L-19
07/01/2021 14:30,07/01/2021 17:30,23.4,59,454.6655937,5.432566587,43.07125627,B-L-19
08/01/2021 09:30,08/01/2021 15:30,23.5,59.5,462.5933658,5.433003612,40.36565627,B-L-19
17/02/2021 09:00,17/02/2021 15:00,22,60,362.5001223,4.909533268,20.08842369,B-L-19
28/02/2021 10:30,28/02/2021 15:30,22,60,348.1712429,4.710386901,15.10928364,B-L-19
26/03/2021 09:00,26/03/2021 15:00,19.6,59.2,351.9267379,4.672961668,23.91740841,B-L-19
27/04/2021 08:00,27/04/2021 14:00,13.8,59.5,328.9956216,4.626277368,20.92844328,B-L-19
19/05/2021 09:00,19/05/2021 15:00,17.5,59.5,285.6519306,3.905522224,21.94375238,B-L-19
17/06/2021 08:30,17/06/2021 13:30,19.5,59.5,251.2825519,3.682347659,28.21931041,B-L-19
07/07/2021 09:00,07/07/2021 15:00,18,59.8,217.1346548,3.734774483,43.27944545,B-L-19
16/07/2021 09:00,16/07/2021 15:00,18.6,59.8,199.9095302,3.69347777,54.87011694,B-L-19
27/07/2021 09:00,27/07/2021 15:00,19.1,60,247.526018,3.818848746,31.50441594,B-L-19
11/10/2021 09:00,11/10/2021 15:00,19.2,60,243.3706496,3.282374195,23.86905962,B-L-19
01/04/2022 11:00,01/04/2022 14:00,13.7,47.5,0,0.12852416,0.076855851,B-L-19
26/07/2022 11:30,26/07/2022 15:30,14.5,47.2,3.500787698,0.490448947,86.61086754,B-L-19
07/11/2022 10:00,07/11/2022 15:00,14,54,0,1.293883872,0.840435216,B-L-19
10/01/2023 10:00,10/01/2023 14:00,14.5,54,0,1.22041824,1.382538825,B-L-19
25/02/2023 10:00,25/02/2023 14:00,16.9,55,37.39836369,1.623929485,59.39080097,B-L-19
08/03/2023 08:30,08/03/2023 11:30,10.3,64.4,128.6566743,2.127637005,73.3871485,B-L-19
30/03/2023 17:00,30/03/2023 21:00,10.8,67,235.3354916,2.158030709,82.80140172,B-L-19
05/04/2023 14:00,05/04/2023 17:00,16,48,0,1.302594784,0.405936693,B-L-19
06/04/2023 14:00,06/04/2023 17:00,10.8,40,0,1.2884648,12.9739085,B-L-19
21/04/2023 02:30,21/04/2023 05:30,18.9,57.9,53.80176055,1.274468134,0.691911033,B-L-19
27/04/2023 14:30,27/04/2023 17:30,20.5,62.4,48.33627269,3.591408915,9.467673736,B-L-19
04/05/2023 09:00,04/05/2023 14:30,31.6,54.5,3.573765629,1.060753081,11.67610389,B-L-19
26/06/2023 11:00,26/06/2023 15:00,32.4,51,0,0.84815832,0.556742005,B-L-19
26/08/2023 11:00,26/08/2023 15:00,28,56.3,14.92924514,1.783705519,177.6312531,B-L-19
04/09/2023 09:30,04/09/2023 14:30,26.6,59.2,0,1.916942208,1.760323909,B-L-19
23/09/2023 11:00,23/09/2023 15:00,23.6,59.7,60.90053125,2.793557212,149.135053,B-L-19
23/09/2023 11:00,23/09/2023 15:00,23.6,59.7,60.90053125,2.793557212,149.135053,B-L-19
03/10/2023 10:00,03/10/2023 15:00,20.8,59.5,124.058822,1.852715422,158.560195,B-L-19
17/10/2023 09:30,17/10/2023 14:30,18.5,60.1,138.4041153,1.856813489,90.27514236,B-L-19
09/01/2018 09:00,09/01/2018 15:00,32,74,62.60246221,8.252540979,291.0009376,B-L-1
22/01/2018 09:00,22/01/2018 15:00,30,73,104.6216868,7.975789373,283.0359272,B-L-1
03/02/2018 08:30,03/02/2018 14:30,32,74,32.87426481,8.179828491,341.7686882,B-L-1
21/02/2018 09:00,21/02/2018 15:00,33,74,92.4571585,7.67769953,287.8501722,B-L-1
21/02/2018 09:00,21/02/2018 15:00,33,74,92.4571585,7.67769953,287.8501722,B-L-1
12/03/2018 09:00,12/03/2018 15:00,30,74,73.38730219,8.19655618,340.0218394,B-L-1
08/04/2018 10:00,08/04/2018 15:00,29,74.5,47.37587252,8.714969763,313.2862875,B-L-1
04/05/2018 09:00,04/05/2018 15:00,24,76,52.84628001,8.328138574,347.3501535,B-L-1
18/05/2018 09:30,18/05/2018 15:30,23,74,49.43129104,8.289048915,329.5170727,B-L-1
31/05/2018 08:30,31/05/2018 14:30,22,74,52.50124809,8.131233426,341.7486085,B-L-1
13/06/2018 09:00,13/06/2018 15:00,25,74,34.30059964,7.411578906,354.127365,B-L-1
24/06/2018 09:00,24/06/2018 14:00,25,74,52.5743519,8.012453578,342.8722047,B-L-1
16/07/2018 10:00,16/07/2018 15:00,22,73,36.15512833,7.554993879,372.051749,B-L-1
23/07/2018 08:00,23/07/2018 14:00,23,73.5,36.1270873,8.016782632,363.9502053,B-L-1
06/08/2018 09:00,06/08/2018 15:00,22,73,35.15267457,7.482050599,350.579177,B-L-1
20/08/2018 09:00,20/08/2018 15:00,23,73.5,36.29836323,7.267678869,366.0623058,B-L-1
29/08/2018 09:00,29/08/2018 15:00,22,73.5,18.08947644,7.181586795,383.3490846,B-L-1
15/09/2018 09:00,15/09/2018 15:00,23,73.5,38.3984906,6.828249103,382.2859292,B-L-1
01/10/2018 09:00,01/10/2018 15:00,23,74,30.70715406,6.975752903,310.6807881,B-L-1
24/10/2018 09:00,24/10/2018 15:00,21,73,43.90792348,6.732881654,358.9549438,B-L-1
11/11/2018 10:30,11/11/2018 15:30,20,73,36.48108767,6.445697515,365.1301184,B-L-1
23/11/2018 10:00,23/11/2018 15:00,20,72,0,6.442587168,403.6248419,B-L-1
12/12/2018 09:30,12/12/2018 15:30,28,72,68.33080671,3.938932653,292.626667,B-L-1
14/12/2018 10:30,14/12/2018 14:30,28,70,51.15898483,2.790358829,312.098209,B-L-1
26/12/2018 09:00,26/12/2018 15:00,30,70,5.355956244,3.226581566,285.3522074,B-L-1
04/01/2019 08:30,04/01/2019 14:30,29,72,7.900875831,4.149810784,165.3123003,B-L-1
04/01/2019 09:30,04/01/2019 14:30,30,69,63.88293161,2.858521089,276.23333,B-L-1
22/01/2019 08:30,22/01/2019 14:30,26,71.8,40.87025986,3.563752602,396.8430371,B-L-1
05/02/2019 10:00,05/02/2019 15:00,29,72.5,36.27735704,4.383644443,348.831447,B-L-1
16/02/2019 09:00,16/02/2019 15:00,29,72,37.11982249,4.307471665,355.1183585,B-L-1
03/03/2019 09:00,03/03/2019 15:00,29,73,18.6863759,3.923768761,377.8435235,B-L-1
25/03/2019 09:00,25/03/2019 15:00,29,73,70.7817671,4.015559984,302.4117502,B-L-1
04/04/2019 09:00,04/04/2019 15:00,29.5,73,63.60403936,4.469506664,274.4021035,B-L-1
09/04/2019 09:00,09/04/2019 15:00,30,70,15.83280927,2.918922732,318.8154799,B-L-1
18/04/2019 09:00,18/04/2019 15:00,31,71,33.59073539,3.321231754,321.9700287,B-L-1
26/04/2019 08:30,26/04/2019 14:30,31,72,51.58996645,4.123013983,312.6555903,B-L-1
04/05/2019 09:00,04/05/2019 15:00,31,72,16.49120029,4.120873971,334.9341907,B-L-1
12/05/2019 09:00,12/05/2019 15:00,29.5,71,17.43721174,4.083614288,353.2436661,B-L-1
23/05/2019 09:00,23/05/2019 15:00,30.5,72,16.57425066,4.351374351,336.9542034,B-L-1
30/05/2019 10:00,30/05/2019 15:00,30.5,72,6.785140685,4.242180665,356.879894,B-L-1
09/06/2019 10:00,09/06/2019 15:00,30.5,72,66.62070453,4.042007155,284.8209623,B-L-1
20/06/2019 09:00,20/06/2019 15:00,30.7,72,69.11890131,4.115414049,295.5869338,B-L-1
28/06/2019 09:00,28/06/2019 15:00,29.4,72.5,71.99728336,4.471593509,308.934777,B-L-1
06/07/2019 09:00,06/07/2019 15:00,30.5,72.5,68.18892305,4.365739801,293.236781,B-L-1
16/07/2019 09:30,16/07/2019 15:30,29,72,17.53537987,3.966381504,354.4589404,B-L-1
27/07/2019 09:30,27/07/2019 15:30,29,72,34.79505009,4.29009138,335.4186906,B-L-1
13/08/2019 08:30,13/08/2019 14:30,29,72.5,33.64797767,4.227880408,323.380688,B-L-1
25/08/2019 10:00,25/08/2019 15:00,28.5,72,5.257829116,4.830179248,276.5839044,B-L-1
10/09/2019 09:00,10/09/2019 15:00,28,72,34.91932291,4.246738559,336.1534824,B-L-1
20/09/2019 09:00,20/09/2019 15:00,28,72,17.4459101,4.254168821,353.9739245,B-L-1
03/10/2019 10:00,03/10/2019 16:00,28.5,72,31.52377779,4.227829351,303.2887061,B-L-1
13/10/2019 10:00,13/10/2019 15:00,28.4,72,70.97180061,4.105564266,304.3968446,B-L-1
23/10/2019 08:00,23/10/2019 13:00,28.6,72,52.27231479,4.203770814,317.1840507,B-L-1
31/10/2019 09:00,31/10/2019 15:00,28.5,72,17.3861699,4.210416727,353.355,B-L-1
07/11/2019 09:00,07/11/2019 15:00,28,72,16.74301053,4.26130384,341.1715808,B-L-1
17/11/2019 10:00,17/11/2019 14:00,28.5,72.5,31.42353583,4.284044888,303.7216032,B-L-1
29/11/2019 09:00,29/11/2019 15:00,28,72,125.5982768,4.377140016,232.910299,B-L-1
09/12/2019 09:00,09/12/2019 15:00,28,72,34.50413426,3.990022985,332.2584876,B-L-1
20/12/2019 09:00,20/12/2019 15:00,28,72,34.3851099,3.926162059,330.8888702,B-L-1
30/12/2019 09:00,30/12/2019 15:00,28,72,67.62643197,3.999630014,289.2161892,B-L-1
12/01/2020 10:00,12/01/2020 15:00,28,74,47.74756256,3.611689911,289.8558994,B-L-1
24/01/2020 09:00,24/01/2020 15:00,28.2,73.5,6.953067294,3.642125275,361.2398253,B-L-1
05/02/2020 09:00,05/02/2020 15:00,25,71,35.4402923,2.784297275,337.6218987,B-L-1
28/02/2020 09:30,28/02/2020 14:30,26,72,16.2288371,3.571520305,336.2180577,B-L-1
07/03/2020 12:00,07/03/2020 17:00,26.5,72,8.756683477,3.861397649,302.674885,B-L-1
16/03/2020 10:30,16/03/2020 16:30,26.5,72,36.12424047,4.006119245,346.4628214,B-L-1
22/03/2020 09:00,22/03/2020 15:00,26.8,72,17.88635606,3.457676157,360.8804719,B-L-1
30/03/2020 09:00,30/03/2020 15:00,26.6,72,29.96624036,3.741204513,352.7627821,B-L-1
06/04/2020 09:00,06/04/2020 15:00,26,72,18.27613255,3.629657918,368.7340882,B-L-1
12/04/2020 09:00,12/04/2020 15:00,26,72,7.453600392,3.611960129,388.1669456,B-L-1
18/04/2020 09:00,18/04/2020 15:00,25.7,72.4,7.634674743,3.721786851,396.6438098,B-L-1
27/04/2020 09:00,27/04/2020 15:00,26,72,18.04323201,3.56217374,365.2104483,B-L-1
05/05/2020 09:00,05/05/2020 15:00,25.8,72,18.3292152,3.654002723,371.2601274,B-L-1
22/05/2020 10:00,22/05/2020 15:00,26.4,72,18.07733797,3.732884977,364.7983629,B-L-1
30/05/2020 10:00,30/05/2020 15:00,26.5,72.5,17.9509897,3.173830484,362.6749423,B-L-1
06/06/2020 10:00,06/06/2020 15:00,25,72,7.301362045,3.593411531,380.5490936,B-L-1
12/06/2020 09:00,12/06/2020 15:00,25.3,72,14.30311569,3.646687453,365.174026,B-L-1
03/07/2020 09:00,03/07/2020 15:00,26.5,72,37.87491384,3.568616841,361.9454844,B-L-1
10/07/2020 09:30,10/07/2020 14:30,25,72,54.101891,3.568969853,326.4043794,B-L-1
24/07/2020 08:30,24/07/2020 14:30,25.5,71.5,35.78085341,3.498781279,342.2968625,B-L-1
21/08/2020 09:30,21/08/2020 13:30,25.4,71.5,74.24629443,3.933261987,316.4563604,B-L-1
07/09/2020 14:00,07/09/2020 20:00,25,73.6,16.32245258,3.167650727,330.2723449,B-L-1
16/09/2020 10:00,16/09/2020 15:00,24.8,73,0,3.167820432,3.523621197,B-L-1
05/10/2020 09:00,05/10/2020 15:00,24.8,72.8,53.50674891,3.200167842,322.5486641,B-L-1
28/10/2020 09:30,28/10/2020 15:30,24,72,35.87886941,3.180167552,348.4737322,B-L-1
09/11/2020 09:30,09/11/2020 15:30,24.6,71,17.28508018,2.573639162,348.2032129,B-L-1
22/12/2020 09:00,22/12/2020 15:00,24.6,71.5,17.78735479,2.959806494,359.0690404,B-L-1
20/01/2021 09:00,20/01/2021 15:00,17.6,64,31.63269643,0.113303162,791.1537371,B-L-1
01/04/2021 09:00,01/04/2021 14:00,123,76.5,0,13.55439197,134.6871557,B-L-1
04/04/2021 11:00,04/04/2021 15:00,135,65,0,7.0039857,73.99549449,B-L-1
16/04/2021 08:30,16/04/2021 14:30,124,52,0,1.9381656,27.0292562,B-L-1
17/01/2022 09:30,17/01/2022 10:30,60.9,60.2,16.80828324,4.404595897,13.99388516,B-L-1
01/02/2022 09:00,01/02/2022 15:00,58,61,0,3.95718324,2.460324888,B-L-1
12/02/2022 10:00,12/02/2022 15:00,47.5,63,0,5.438472432,3.946464552,B-L-1
18/02/2022 09:00,18/02/2022 15:00,38,64,0,5.5455992,4.024201821,B-L-1
01/03/2022 10:00,01/03/2022 14:00,28.3,62.2,0,3.86717784,3.02573959,B-L-1
11/03/2022 08:30,11/03/2022 13:30,23.9,61,0,3.417548448,2.934538985,B-L-1
03/04/2022 12:00,03/04/2022 16:00,17.4,56,0,2.114073,1.57171952,B-L-1
18/04/2022 08:00,18/04/2022 11:00,12.8,38.2,0,0.32200344,0.16219173,B-L-1
20/04/2022 10:00,20/04/2022 13:00,14.5,50,0,0.41692632,0.287633426,B-L-1
06/05/2022 15:30,06/05/2022 17:00,128.3,64.7,335.027988,6.814296994,2.832127271,B-L-1
07/05/2022 14:30,07/05/2022 17:30,130.8,56.5,119.0600673,3.490690286,1.077346551,B-L-1
22/05/2022 11:00,22/05/2022 15:00,123,64,206.5947981,5.1561806,25.00671038,B-L-1
01/02/2023 17:30,02/02/2023 01:30,158,72,24.8873286,7.499468605,232.2012521,B-L-2
03/02/2023 11:30,03/02/2023 17:30,135.9,73.1,216.4246143,7.396488172,13.81845253,B-L-2
04/02/2023 19:30,05/02/2023 01:30,96.3,75,198.6791095,8.275649552,34.59763865,B-L-2
21/08/2020 15:00,21/08/2020 19:00,48,59,896.022406,0.829395946,627.5412949,B-L-20
28/08/2020 15:00,28/08/2020 21:00,38,67,1499.996473,1.307247846,215.0536929,B-L-20
02/09/2020 09:00,02/09/2020 15:00,37,67.1,1343.21092,1.107740409,248.7356725,B-L-20
10/09/2020 10:00,10/09/2020 15:00,43,63.5,0,1.440121632,1.242475362,B-L-20
30/09/2020 10:00,30/09/2020 15:00,42,67.2,1790.501305,1.428442477,626.8585404,B-L-20
03/10/2020 09:00,03/10/2020 15:00,39,68,2415.414032,1.44708032,282.4415646,B-L-20
07/10/2020 09:00,07/10/2020 15:00,37,68,2364.423988,1.436183736,276.8353712,B-L-20
17/10/2020 09:00,17/10/2020 15:00,34,67,2176.93772,1.145295621,254.7455764,B-L-20
22/10/2020 09:30,22/10/2020 15:30,32,67,2421.105971,1.441989748,285.2447956,B-L-20
18/11/2020 09:00,18/11/2020 15:00,29,65.8,2257.411246,1.226596289,485.3488177,B-L-20
23/11/2020 10:00,23/11/2020 15:00,29,65.7,1847.894904,1.153908445,485.0611943,B-L-20
28/11/2020 09:00,28/11/2020 15:00,27,66,2202.27703,2.116839505,579.983103,B-L-20
07/12/2020 09:00,07/12/2020 15:00,24,66.4,2490.819213,1.437044862,427.7618665,B-L-20
15/12/2020 09:00,15/12/2020 15:00,22,66.4,2503.215347,2.144717354,360.8356584,B-L-20
23/12/2020 10:00,23/12/2020 15:00,21,66.5,2575.327754,1.590998228,370.3051649,B-L-20
02/01/2021 14:00,02/01/2021 17:00,19,66,2501.680714,1.383367337,657.6822915,B-L-20
21/01/2021 08:30,21/01/2021 14:30,16,65,1478.693815,0.797579319,411.5958158,B-L-20
26/01/2021 10:30,26/01/2021 15:30,15,61.7,1300.972962,0.714197104,384.0833504,B-L-20
